@attribute Summary string
@attribute measureExtraArcs numeric
@attribute measureMissingArcs numeric
@attribute measureReversedArcs numeric
@attribute measureDivergence numeric
@attribute measureBayesScore numeric
@attribute measureBDeuScore numeric
@attribute measureMDLScore numeric
@attribute measureAICScore numeric
@attribute measureEntropyScore numeric

@data

merged_dataset,1,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.1629,138500,15389,8087,7302,0,52.550523,47.449477,0,0.013287,0.12244,0.311006,1528.18341,492.05218,2176.885462,32953.804957,-30776.919495,0.141457,2.141387,-1.99993,-50624.043493,-3.289625,-2325.526279,0.979167,47,0.460857,7070,0.539143,8271,0.020833,1,0.006604,0.979167,0.013119,0.057967,0.986826,0.427492,0.525505,0.464874,0.535126,0.474495,?,0.525505,?,?,0.726299,0.991864,?,0.525505,0.059,0.039,0.0625,0.046875,62.5,46.875,494480,10861009,1381462,80.187147,20.930535,?,?,?,?,?,?,?,?,?,?
merged_dataset,1,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.1629,138500,15389,7915,7474,0,51.432842,48.567158,0,0.012472,0.123686,0.313358,1543.732057,495.774223,2176.885462,33650.059993,-31473.174531,0.141457,2.186631,-2.045173,-50871.441653,-3.305702,-2336.891056,0.979167,47,0.471286,7230,0.528714,8111,0.020833,1,0.006459,0.979167,0.012833,0.056724,0.982101,0.273024,0.514328,0.469451,0.530549,0.485672,?,0.514328,?,?,0.723448,0.991303,?,0.514328,0.067,0.106,0.0625,0.046875,62.5,46.875,494480,10861009,1381462,79.563324,20.786647,?,?,?,?,?,?,?,?,?,?
merged_dataset,1,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.1629,138500,15389,7855,7534,0,51.042953,48.957047,0,0.011984,0.123276,0.312588,1538.613695,494.55355,2178.2052,33366.420131,-31188.214931,0.141543,2.168199,-2.026656,-50852.603429,-3.304477,-2334.610322,0.979167,47,0.475653,7297,0.524347,8044,0.020833,1,0.0064,0.979167,0.012716,0.056212,0.981449,0.290282,0.51043,0.474007,0.525993,0.48957,?,0.51043,?,?,0.720116,0.991345,?,0.51043,0.067,0.041,0.078125,0.03125,78.125,31.25,494480,10861009,1381462,79.699786,20.817281,?,?,?,?,?,?,?,?,?,?
merged_dataset,1,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.1629,138500,15389,7903,7486,0,51.354864,48.645136,0,0.012364,0.122617,0.311234,1527.302097,491.290525,2186.9546,33256.053974,-31069.099375,0.142112,2.161028,-2.018916,-50694.614593,-3.294211,-2318.046045,0.958333,46,0.471938,7240,0.528062,8101,0.041667,2,0.006313,0.958333,0.012544,0.054321,0.970012,0.308345,0.513549,0.467277,0.532723,0.486451,?,0.513549,?,?,0.721064,0.991333,?,0.513549,0.061,0.04,0.0625,0.03125,62.5,31.25,494480,10861009,1381462,79.829749,20.798715,?,?,?,?,?,?,?,?,?,?
merged_dataset,1,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.1629,138500,15389,7632,7757,0,49.593866,50.406134,0,0.011654,0.12382,0.312924,1542.284346,493.957497,2186.928555,32971.184327,-30784.255772,0.14211,2.142516,-2.000407,-51022.022614,-3.315487,-2333.044785,1,47,0.491135,7535,0.508865,7807,0,0,0.006199,1,0.012321,0.056164,0.989002,0.299014,0.495939,0.462779,0.537221,0.504061,?,0.495939,?,?,0.720898,0.991232,?,0.495939,0.067,0.106,0.0625,0.046875,62.5,46.875,494480,10861009,1381462,80.252128,20.893403,?,?,?,?,?,?,?,?,?,?
merged_dataset,1,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.1629,138500,15389,7920,7469,0,51.465332,48.534668,0,0.011661,0.124184,0.313713,1546.81993,495.204909,2186.479748,33828.24813,-31641.768383,0.142081,2.19821,-2.056129,-51258.047905,-3.330824,-2344.31844,0.958333,46,0.470374,7216,0.529626,8125,0.041667,2,0.006334,0.958333,0.012585,0.054505,0.9743,0.292422,0.514653,0.489882,0.510118,0.485347,?,0.514653,?,?,0.710893,0.991042,?,0.514653,0.062,0.04,0.0625,0.046875,62.5,46.875,494480,10861009,1381462,79.517837,20.769009,?,?,?,?,?,?,?,?,?,?
merged_dataset,1,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.1629,138500,15389,7902,7487,0,51.348366,48.651634,0,0.011976,0.123598,0.313216,1539.523778,494.419906,2186.479748,33693.861057,-31507.381309,0.142081,2.189477,-2.047396,-50949.307909,-3.310761,-2330.198025,0.979167,47,0.472003,7241,0.527997,8100,0.020833,1,0.006449,0.979167,0.012814,0.05664,0.985994,0.351423,0.513484,0.480843,0.519157,0.486516,?,0.513484,?,?,0.716648,0.991468,?,0.513484,0.063,0.038,0.0625,0.046875,62.5,46.875,494480,10861009,1381462,79.550328,20.841417,?,?,?,?,?,?,?,?,?,?
merged_dataset,1,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.1629,138500,15389,7476,7913,0,48.580155,51.419845,0,0.011036,0.125343,0.316059,1561.251046,498.905695,2187.348705,34297.745065,-32110.39636,0.142137,2.228718,-2.086581,-51341.815733,-3.336267,-2347.216776,1,48,0.499837,7668,0.500163,7673,0,0,0.006221,1,0.012365,0.05578,0.993075,0.264232,0.485802,0.467363,0.532637,0.514198,?,0.485802,?,?,0.722394,0.991197,?,0.485802,0.056,0.042,0.046875,0.046875,46.875,46.875,494480,10861009,1381462,79.407369,20.795002,?,?,?,?,?,?,?,?,?,?
merged_dataset,1,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.1629,138501,15388,7778,7610,0,50.54588,49.45412,0,0.012202,0.122379,0.311044,1527.374923,492.096574,2176.864846,33075.596739,-30898.731893,0.141465,2.149441,-2.007976,-50544.207598,-3.284651,-2321.880832,1,48,0.480574,7372,0.519426,7968,0,0,0.006469,1,0.012855,0.057967,0.995995,0.317355,0.505459,0.464936,0.535064,0.494541,?,0.505459,?,?,0.727823,0.991583,?,0.505459,0.058,0.038,0.0625,0.03125,62.5,31.25,494480,10861086,1381385,80.263842,20.781499,?,?,?,?,?,?,?,?,?,?
merged_dataset_part1,1,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.1629,160688,17855,9118,8737,0,51.066928,48.933072,0,0.042487,0.116493,0.300487,1049.442402,403.591379,3150.490312,37066.120784,-33915.630473,0.176449,2.075952,-1.899503,-49638.962736,-2.780116,-1575.594838,1,168,0.489738,8662,0.510262,9025,0,0,0.019026,1,0.037342,0.098531,0.974331,0.219799,0.510669,0.077228,0.922772,0.489331,?,0.510669,?,?,0.808584,0.987473,?,0.510669,0.071,0.049,0.0625,0.046875,62.5,46.875,445289,12549918,1551777,85.735088,20.99932,?,?,?,?,?,?,?,?,?,?
merged_dataset_part1,1,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.1629,160688,17855,8974,8881,0,50.260431,49.739569,0,0.038814,0.119176,0.304911,1072.260735,408.954821,3160.656912,38585.327978,-35424.671066,0.177018,2.161038,-1.98402,-50677.888769,-2.838302,-1603.397337,1,168,0.497371,8797,0.502629,8890,0,0,0.01874,1,0.03679,0.097052,0.97683,0.253994,0.502604,0.113293,0.886707,0.497396,?,0.502604,?,?,0.802188,0.987437,?,0.502604,0.071,0.134,0.078125,0.03125,78.125,31.25,445289,12549918,1551777,84.889387,21.026523,?,?,?,?,?,?,?,?,?,?
merged_dataset_part1,1,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.1629,160688,17855,9143,8712,0,51.206945,48.793055,0,0.041815,0.116591,0.300866,1049.00507,403.5299,3160.656912,37421.677488,-34261.020576,0.177018,2.095865,-1.918847,-49638.084859,-2.780066,-1570.498989,0.994048,167,0.487816,8628,0.512184,9059,0.005952,1,0.018988,0.994048,0.037264,0.097757,0.970717,0.210813,0.512069,0.088139,0.911861,0.487931,?,0.512069,?,?,0.803053,0.987086,?,0.512069,0.073,0.049,0.078125,0.046875,78.125,46.875,445289,12549918,1551777,85.735088,21.020122,?,?,?,?,?,?,?,?,?,?
merged_dataset_part1,1,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.1629,160689,17854,9221,8633,0,51.64669,48.35331,0,0.041962,0.116038,0.300212,1045.316352,403.210357,3150.079763,37664.393406,-34514.313643,0.176436,2.109577,-1.933142,-49656.807405,-2.781271,-1576.366668,1,168,0.482924,8541,0.517076,9145,0,0,0.01929,1,0.037851,0.099873,0.972555,0.209976,0.516467,0.091129,0.908871,0.483533,?,0.516467,?,?,0.80741,0.987,?,0.516467,0.071,0.046,0.0625,0.046875,62.5,46.875,445289,12549995,1551700,85.280609,21.062107,?,?,?,?,?,?,?,?,?,?
merged_dataset_part1,1,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.1629,160689,17854,9038,8816,0,50.621709,49.378291,0,0.040567,0.118798,0.304217,1070.181777,408.5899,3150.079763,38379.531794,-35229.452031,0.176436,2.149632,-1.973197,-50567.975154,-2.832305,-1605.291896,1,168,0.493554,8729,0.506446,8957,0,0,0.018883,1,0.037066,0.097791,0.972305,0.209571,0.506217,0.094022,0.905978,0.493783,?,0.506217,?,?,0.803171,0.987212,?,0.506217,0.077,0.052,0.078125,0.046875,78.125,46.875,445289,12549995,1551700,85.062171,21.040503,?,?,?,?,?,?,?,?,?,?
merged_dataset_part1,1,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.1629,160689,17854,9137,8717,0,51.176207,48.823793,0,0.041564,0.116445,0.300739,1048.987091,403.921282,3148.962457,37486.553964,-34337.591507,0.176373,2.099617,-1.923244,-49648.097074,-2.780783,-1576.649381,0.994083,168,0.48838,8637,0.51162,9048,0.005917,1,0.01908,0.994083,0.037441,0.097944,0.967967,0.198967,0.511762,0.088414,0.911586,0.488238,?,0.511762,?,?,0.807585,0.987213,?,0.511762,0.075,0.048,0.078125,0.046875,78.125,46.875,445289,12549995,1551700,85.555058,21.066908,?,?,?,?,?,?,?,?,?,?
merged_dataset_part1,1,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.1629,160689,17854,9217,8637,0,51.624286,48.375714,0,0.044195,0.115164,0.299152,1037.438438,401.78692,3150.077467,37019.848768,-33869.771301,0.176435,2.073476,-1.897041,-49060.313988,-2.747861,-1557.431984,1,168,0.484168,8563,0.515832,9123,0,0,0.019242,1,0.037757,0.099627,0.973656,0.221688,0.516243,0.063211,0.936789,0.483757,?,0.516243,?,?,0.811038,0.987489,?,0.516243,0.079,0.046,0.078125,0.046875,78.125,46.875,445289,12549995,1551700,85.672678,20.932484,?,?,?,?,?,?,?,?,?,?
merged_dataset_part1,1,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.1629,160689,17854,9134,8720,0,51.159404,48.840596,0,0.040777,0.116629,0.301171,1050.64221,404.498936,3150.461587,37542.208804,-34391.747218,0.176457,2.102734,-1.926277,-49689.05413,-2.783077,-1577.199174,1,168,0.487957,8630,0.512043,9056,0,0,0.019095,1,0.037475,0.098882,0.973541,0.215897,0.511594,0.099555,0.900445,0.488406,?,0.511594,?,?,0.805539,0.987197,?,0.511594,0.077,0.045,0.078125,0.03125,78.125,31.25,445289,12549995,1551700,85.39823,20.916481,?,?,?,?,?,?,?,?,?,?
merged_dataset_part1,1,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.1629,160689,17854,9146,8708,0,51.226616,48.773384,0,0.041788,0.115914,0.299894,1044.19535,402.783004,3150.461587,37147.002473,-33996.540886,0.176457,2.080598,-1.904141,-49478.625494,-2.771291,-1570.519879,0.994048,167,0.487843,8628,0.512157,9058,0.005952,1,0.018988,0.994048,0.037264,0.097755,0.967378,0.202163,0.512266,0.085589,0.914411,0.487734,?,0.512266,?,?,0.806752,0.987193,?,0.512266,0.07,0.114,0.078125,0.046875,78.125,46.875,445289,12549995,1551700,85.868713,21.069308,?,?,?,?,?,?,?,?,?,?
merged_dataset_part1,1,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160689,17854,9181,8673,0,51.42265,48.57735,0,0.04124,0.115587,0.299352,1041.25585,402.055432,3150.461587,37634.118239,-34483.656653,0.176457,2.107882,-1.931425,-49409.113598,-2.767397,-1568.313475,0.988095,166,0.485186,8581,0.514814,9105,0.011905,2,0.018978,0.988095,0.037241,0.097127,0.963957,0.18021,0.514227,0.096736,0.903264,0.485773,?,0.514227,?,?,0.803093,0.986851,?,0.514227,0.07,0.049,0.0625,0.0625,62.5,62.5,445289,12549995,1551700,85.39823,21.113316,?,?,?,?,?,?,?,?,?,?
merged_dataset_part2,1,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160688,17855,9129,8726,0,51.128535,48.871465,0,0.045217,0.114236,0.297629,1008.0144,395.505756,3122.113372,37155.500095,-34033.386724,0.174859,2.080958,-1.906098,-48271.461515,-2.703526,-1546.114948,1,213,0.491328,8668,0.508672,8974,0,0,0.023984,1,0.046844,0.110453,0.96656,0.201574,0.511285,0.027699,0.972301,0.488715,?,0.511285,?,?,0.872668,0.987307,?,0.511285,0.075,0.045,0.078125,0.046875,78.125,46.875,442685,12548882,1550741,86.199944,21.040125,?,?,?,?,?,?,?,?,?,?
merged_dataset_part2,1,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160688,17855,9150,8705,0,51.24615,48.75385,0,0.044266,0.113916,0.297066,1005.18781,394.757517,3122.113372,37143.17591,-34021.062538,0.174859,2.080267,-1.905408,-48221.670098,-2.700738,-1544.520149,1,213,0.49008,8646,0.50992,8996,0,0,0.024043,1,0.046958,0.110726,0.970745,0.236729,0.512461,0.041331,0.958669,0.487539,?,0.512461,?,?,0.87298,0.987489,?,0.512461,0.078,0.046,0.078125,0.046875,78.125,46.875,442685,12548882,1550741,86.054327,21.030524,?,?,?,?,?,?,?,?,?,?
merged_dataset_part2,1,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160688,17855,9190,8665,0,51.470176,48.529824,0,0.044281,0.114082,0.297711,1006.649934,395.614601,3122.113372,37568.116953,-34446.003581,0.174859,2.104067,-1.929208,-48235.880179,-2.701533,-1544.975292,1,213,0.488097,8611,0.511903,9031,0,0,0.024139,1,0.04714,0.111161,0.9714,0.234623,0.514702,0.044037,0.955963,0.485298,?,0.514702,?,?,0.868047,0.987214,?,0.514702,0.17,0.046,0.0625,0.046875,62.5,46.875,442685,12548882,1550741,85.880706,21.018522,?,?,?,?,?,?,?,?,?,?
merged_dataset_part2,1,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160689,17854,9105,8749,0,50.996975,49.003025,0,0.043535,0.114427,0.297814,1010.917286,396.290563,3108.793477,37469.437806,-34360.644329,0.174123,2.098658,-1.924535,-48329.088061,-2.706905,-1554.593073,0.995305,212,0.493169,8700,0.506831,8941,0.004695,1,0.023788,0.995305,0.046466,0.109035,0.967888,0.227682,0.50997,0.044206,0.955794,0.49003,?,0.50997,?,?,0.868457,0.987178,?,0.50997,0.073,0.047,0.0625,0.046875,62.5,46.875,442685,12548959,1550664,85.745491,21.019699,?,?,?,?,?,?,?,?,?,?
merged_dataset_part2,1,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160689,17854,9104,8750,0,50.991374,49.008626,0,0.042882,0.114877,0.298265,1014.899812,396.896709,3104.612086,37513.496243,-34408.884157,0.173889,2.101126,-1.927237,-48688.491828,-2.727036,-1568.263296,1,214,0.492177,8682,0.507823,8958,0,0,0.024056,1,0.046981,0.110526,0.972968,0.247328,0.509914,0.052435,0.947565,0.490086,?,0.509914,?,?,0.866143,0.987161,?,0.509914,0.071,0.126,0.0625,0.0625,62.5,62.5,442685,12548959,1550664,86.08155,21.098913,?,?,?,?,?,?,?,?,?,?
merged_dataset_part2,1,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160689,17854,9141,8713,0,51.198611,48.801389,0,0.044918,0.114525,0.298536,1010.544596,396.703702,3114.473439,38025.287194,-34910.813754,0.174441,2.129791,-1.95535,-48310.454417,-2.705862,-1551.159622,1,213,0.490392,8651,0.509608,8990,0,0,0.02403,1,0.046932,0.110661,0.969944,0.217011,0.511986,0.033147,0.966853,0.488014,?,0.511986,?,?,0.870765,0.987299,?,0.511986,0.073,0.046,0.078125,0.046875,78.125,46.875,442685,12548959,1550664,85.661476,20.972491,?,?,?,?,?,?,?,?,?,?
merged_dataset_part2,1,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160689,17854,9251,8603,0,51.814719,48.185281,0,0.045932,0.112091,0.293918,989.065704,390.567302,3114.473439,36378.134109,-33263.66067,0.174441,2.037534,-1.863093,-47510.662075,-2.661065,-1525.479764,0.995305,212,0.484723,8551,0.515277,9090,0.004695,1,0.024193,0.995305,0.047237,0.110888,0.96645,0.21697,0.518147,0.03035,0.96965,0.481853,?,0.518147,?,?,0.87268,0.987313,?,0.518147,0.068,0.106,0.0625,0.046875,62.5,46.875,442685,12548959,1550664,86.344797,20.986894,?,?,?,?,?,?,?,?,?,?
merged_dataset_part2,1,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160689,17854,9226,8628,0,51.674695,48.325305,0,0.04521,0.113381,0.296051,1000.446272,393.40046,3119.652347,36922.933646,-33803.281299,0.174731,2.068048,-1.893317,-48102.761488,-2.694229,-1541.926989,1,213,0.4858,8570,0.5142,9071,0,0,0.024251,1,0.047354,0.111669,0.968447,0.215958,0.516747,0.038551,0.961449,0.483253,?,0.516747,?,?,0.870117,0.987118,?,0.516747,0.07,0.047,0.078125,0.046875,78.125,46.875,442685,12548959,1550664,86.243979,21.052505,?,?,?,?,?,?,?,?,?,?
merged_dataset_part2,1,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160689,17854,9104,8750,0,50.991374,49.008626,0,0.044093,0.114926,0.298855,1014.075886,397.123928,3122.084028,37882.071065,-34759.987037,0.174867,2.121769,-1.946902,-48574.912746,-2.720674,-1555.848988,1,213,0.492999,8697,0.507001,8944,0,0,0.023906,1,0.046695,0.110092,0.965402,0.19779,0.509914,0.038637,0.961363,0.490086,?,0.509914,?,?,0.865059,0.986711,?,0.509914,0.068,0.1,0.078125,0.046875,78.125,46.875,442685,12548959,1550664,85.667077,21.017299,?,?,?,?,?,?,?,?,?,?
merged_dataset_part2,1,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160689,17854,9138,8716,0,51.181808,48.818192,0,0.044167,0.113955,0.296901,1005.502499,394.527859,3122.084028,37273.90139,-34151.817362,0.174867,2.087706,-1.912838,-48220.819089,-2.700841,-1544.507408,0.995305,212,0.491072,8663,0.508928,8978,0.004695,1,0.023887,0.995305,0.046655,0.109493,0.968732,0.233435,0.511818,0.041343,0.958657,0.488182,?,0.511818,?,?,0.868709,0.987315,?,0.511818,0.074,0.046,0.078125,0.046875,78.125,46.875,442685,12548959,1550664,85.891117,21.041303,?,?,?,?,?,?,?,?,?,?
merged_dataset_part3,1,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160688,17855,8819,9036,0,49.392327,50.607673,0,0.037738,0.114041,0.296789,1049.154145,402.676388,3052.118316,36603.892855,-33551.774539,0.170939,2.050064,-1.879125,-48847.573044,-2.735792,-1600.448213,1,181,0.506563,8953,0.493437,8721,0,0,0.019816,1,0.038862,0.098884,0.968668,0.197198,0.493923,0.090666,0.909334,0.506077,?,0.493923,?,?,0.80194,0.9866,?,0.493923,0.076,0.047,0.0625,0.046875,62.5,46.875,446312,12550325,1552184,86.160739,21.050526,?,?,?,?,?,?,?,?,?,?
merged_dataset_part3,1,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160688,17855,8889,8966,0,49.784374,50.215626,0,0.035216,0.114764,0.298484,1055.80897,404.975973,3052.118316,37339.743886,-34287.625569,0.170939,2.091277,-1.920337,-49023.871182,-2.745666,-1606.224468,1,181,0.501471,8863,0.498529,8811,0,0,0.020013,1,0.039241,0.099886,0.968251,0.204261,0.497844,0.133379,0.866621,0.502156,?,0.497844,?,?,0.801668,0.986734,?,0.497844,0.079,0.046,0.078125,0.046875,78.125,46.875,446312,12550325,1552184,85.449454,20.988919,?,?,?,?,?,?,?,?,?,?
merged_dataset_part3,1,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160688,17855,8787,9068,0,49.213106,50.786894,0,0.034918,0.114684,0.298153,1055.071674,404.527631,3052.125809,37129.852528,-34077.72672,0.17094,2.079521,-1.908582,-49053.692165,-2.747336,-1607.197581,1,181,0.507751,8974,0.492249,8700,0,0,0.019771,1,0.038775,0.098651,0.969407,0.222849,0.492131,0.12774,0.87226,0.507869,?,0.492131,?,?,0.800532,0.986893,?,0.492131,0.166,0.045,0.0625,0.046875,62.5,46.875,446312,12550325,1552184,85.684682,21.021723,?,?,?,?,?,?,?,?,?,?
merged_dataset_part3,1,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160689,17854,8682,9172,0,48.627758,51.372242,0,0.034772,0.115591,0.299025,1064.753613,406.28411,3041.657279,37135.629434,-34093.972156,0.170363,2.079961,-1.909599,-49472.175268,-2.770929,-1626.487495,1,181,0.513721,9079,0.486279,8594,0,0,0.019546,1,0.038343,0.097494,0.971673,0.232663,0.486278,0.119587,0.880413,0.513722,?,0.486278,?,?,0.803423,0.987118,?,0.486278,0.069,0.046,0.0625,0.046875,62.5,46.875,446312,12550402,1552107,85.902319,21.098913,?,?,?,?,?,?,?,?,?,?
merged_dataset_part3,1,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160689,17854,8945,8909,0,50.100818,49.899182,0,0.037078,0.111911,0.293004,1030.854801,398.103818,3041.657279,36142.281132,-33100.623853,0.170363,2.024324,-1.853961,-48103.630853,-2.694278,-1581.494115,0.994475,180,0.498783,8815,0.501217,8858,0.005525,1,0.020011,0.994475,0.039233,0.099315,0.973224,0.26586,0.501008,0.110858,0.889142,0.498992,?,0.501008,?,?,0.807639,0.987586,?,0.501008,0.075,0.132,0.078125,0.078125,78.125,78.125,446312,12550402,1552107,86.01994,20.902879,?,?,?,?,?,?,?,?,?,?
merged_dataset_part3,1,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160689,17854,8791,9063,0,49.238266,50.761734,0,0.036505,0.114632,0.298022,1055.9168,404.921343,3044.154137,36883.829732,-33839.675595,0.170503,2.065858,-1.895355,-48970.254574,-2.742817,-1608.665408,1,181,0.507667,8972,0.492333,8701,0,0,0.019775,1,0.038783,0.09867,0.972711,0.227401,0.492383,0.102369,0.897631,0.507617,?,0.492383,?,?,0.806797,0.987156,?,0.492383,0.071,0.047,0.078125,0.046875,78.125,46.875,446312,12550402,1552107,86.01994,21.050105,?,?,?,?,?,?,?,?,?,?
merged_dataset_part3,1,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160689,17854,8881,8973,0,49.742355,50.257645,0,0.038233,0.114108,0.296978,1049.757653,402.925962,3050.748228,36821.833743,-33771.085514,0.170872,2.062386,-1.891514,-48873.690057,-2.737408,-1602.023058,1,182,0.502886,8887,0.497114,8785,0,0,0.020068,1,0.039347,0.099881,0.966178,0.194858,0.497424,0.087806,0.912194,0.502576,?,0.497424,?,?,0.805544,0.986761,?,0.497424,0.078,0.1,0.078125,0.03125,78.125,31.25,446312,12550402,1552107,86.014339,21.061307,?,?,?,?,?,?,?,?,?,?
merged_dataset_part3,1,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160689,17854,8733,9121,0,48.913409,51.086591,0,0.035393,0.11507,0.298375,1058.600981,404.821049,3050.748228,37116.698523,-34065.950295,0.170872,2.078901,-1.908029,-49284.600819,-2.760423,-1615.492238,1,182,0.511657,9042,0.488343,8630,0,0,0.019731,1,0.038699,0.098161,0.971857,0.222591,0.489134,0.116405,0.883595,0.510866,?,0.489134,?,?,0.804532,0.986947,?,0.489134,0.074,0.044,0.078125,0.046875,78.125,46.875,446312,12550402,1552107,85.756693,21.055706,?,?,?,?,?,?,?,?,?,?
merged_dataset_part3,1,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160689,17854,8621,9233,0,48.286098,51.713902,0,0.033531,0.116585,0.300746,1072.53753,408.033231,3052.090219,37891.63031,-34839.540091,0.170947,2.122305,-1.951358,-49795.58842,-2.789044,-1631.524131,1,181,0.51689,9135,0.48311,8538,0,0,0.019429,1,0.038117,0.096883,0.972471,0.244853,0.482861,0.133535,0.866465,0.517139,?,0.482861,?,?,0.796921,0.986963,?,0.482861,0.077,0.045,0.078125,0.046875,78.125,46.875,446312,12550402,1552107,85.387028,21.054906,?,?,?,?,?,?,?,?,?,?
merged_dataset_part3,1,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160689,17854,8772,9082,0,49.131847,50.868153,0,0.03683,0.113424,0.29523,1043.452171,400.549827,3052.090219,36769.07644,-33716.98622,0.170947,2.059431,-1.888484,-48666.370738,-2.725797,-1594.525956,0.994475,180,0.508346,8984,0.491654,8689,0.005525,1,0.019642,0.994475,0.038523,0.09743,0.967665,0.202564,0.491318,0.099237,0.900763,0.508682,?,0.491318,?,?,0.798061,0.986632,?,0.491318,0.073,0.046,0.0625,0.046875,62.5,46.875,446312,12550402,1552107,85.902319,20.957288,?,?,?,?,?,?,?,?,?,?
merged_dataset_part4,1,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160686,17854,9152,8702,0,51.260222,48.739778,0,0.04216,0.115779,0.299421,1085.838038,410.441451,2991.99784,37971.949759,-34979.951918,0.167581,2.126804,-1.959222,-50608.237061,-2.83456,-1691.452994,1,195,0.488816,8632,0.511184,9027,0,0,0.022091,1,0.043228,0.106267,0.969512,0.209488,0.512602,0.037366,0.962634,0.487398,?,0.512602,?,?,0.871934,0.987942,?,0.512602,0.162,0.046,0.078125,0.046875,78.125,46.875,444545,12549468,1551404,85.801501,21.053305,?,?,?,?,?,?,?,?,?,?
merged_dataset_part4,1,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160686,17854,9112,8742,0,51.036182,48.963818,0,0.042354,0.114627,0.296688,1075.038574,406.695706,2992.006965,37074.794842,-34082.787877,0.167582,2.076554,-1.908972,-50138.733114,-2.808263,-1675.755896,0.989744,193,0.491704,8683,0.508296,8976,0.010256,2,0.021744,0.989744,0.042553,0.10353,0.967038,0.232304,0.510362,0.031574,0.968426,0.489638,?,0.510362,?,?,0.877309,0.988503,?,0.510362,0.069,0.046,0.0625,0.046875,62.5,46.875,444545,12549468,1551404,85.818304,21.101314,?,?,?,?,?,?,?,?,?,?
merged_dataset_part4,1,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20250403.163,160686,17854,9209,8645,0,51.579478,48.420522,0,0.042071,0.114639,0.297835,1075.148191,408.267261,2992.006965,37323.125332,-34331.118368,0.167582,2.090463,-1.922881,-50109.989787,-2.806653,-1674.795225,1,195,0.486438,8590,0.513562,9069,0,0,0.022197,1,0.04343,0.106768,0.971897,0.235865,0.515795,0.043162,0.956838,0.484205,?,0.515795,?,?,0.874212,0.988274,?,0.515795,0.071,0.137,0.0625,0.0625,62.5,62.5,444545,12549468,1551404,85.85191,20.974091,?,?,?,?,?,?,?,?,?,?
